"COD.IBGE","LONGITUDE","LATITUDE","ALTITUDE"
4114500,-51.66907859507069,-24.5217308766938,908.3544749999999
4101853,-51.5879178388767,-24.3832887440802,751.524869
4111506,-51.6745520468117,-24.241948019293,645.3256300000001
4113429,-51.6541506163069,-24.1067664126134,574.009702
4108700,-51.50874239912619,-24.1461940115092,610.178379
4104402,-51.3325805083905,-24.5646691191821,515.368087
4122172,-51.3120655882648,-24.3202776005855,641.455411
4122651,-51.2499448251477,-24.2535525551983,565.021443
4107603,-51.3201059317839,-24.0039270715253,828.193156
4108957,-50.80987590066771,-25.189909452903,805.186781
4111407,-50.86142570412661,-25.0082625817946,761.083453
4121703,-50.8505958054306,-24.6516479992842,933.5384039999999
4110508,-50.58124013439059,-25.0130228275086,787.134215
4110078,-50.7493089935498,-24.442797083013,897.2921579999999
4117305,-50.9269295381431,-24.21201066819,782.7046499999999
4127106,-50.6231227231312,-24.3286859692912,763.973309
4127502,-50.4114701228325,-24.5132880671366,728.210156
4107009,-50.4594055244877,-24.0358255885853,755.097706
4318622,-50.0636129376329,-28.7499064312377,1179.658106
4218103,-49.8441177627943,-28.8325174926818,122.884436
4216503,-49.9367417605442,-28.29471249842401,1340.717612
4209300,-50.3302224241895,-27.81725946233451,911.431528
4211892,-50.11300974097929,-27.9145181846467,1109.73462
4202438,-49.9458979108069,-27.7431983061599,856.2520679999999
4218954,-49.8732112423988,-27.9526858090342,1345.417112
4215059,-49.7775918042695,-27.8632354784629,890.437578
4211256,-49.71879998384179,-28.7997195358615,82.26854899999999
4210803,-49.6298493602249,-28.8324458200631,32.59748
4210407,-49.4543763245932,-28.8503146061766,10.125619
4205456,-49.46886105336149,-28.7424153500818,31.56184
4211603,-49.5031235817322,-28.6382326015067,59.251411
4202503,-49.6249777453381,-28.3379471901877,1247.016259
4218350,-49.455933378851,-28.5184848571487,152.239075
4204608,-49.36593955882221,-28.6735722518798,52.09660899999999
4217600,-49.420540933003,-28.595102417441,130.982997
4207007,-49.3008225783231,-28.7070840084091,41.034738
4204251,-49.3271287199039,-28.6030228644837,73.733913
4211207,-49.2132565084377,-28.6547878422451,21.113601
4215455,-49.1340298641987,-28.633222922118,61.067317
4219002,-49.3191079185647,-28.519966203129,47.447581
4209607,-49.39430726724739,-28.393585164473,206.171768
4211702,-49.2914262911017,-28.3604689654962,124.409933
4218400,-49.1448153071747,-28.5581400367212,186.566663
4212403,-49.186487547356,-28.4372176489551,55.673213
4217006,-49.17568432471929,-28.3268955242871,50.64492299999999
4202800,-49.1645477089486,-28.2800388665557,64.381297
4218905,-49.5882056111042,-28.0045549112502,906.917347
4202602,-49.4898337660812,-27.7986710006472,892.8351059999999
4206108,-49.2199960405178,-28.1839865254512,139.447074
4215604,-49.1250913029394,-28.0356055720599,280.078103
4200705,-49.34381230115281,-27.7053963312602,489.096009
4201109,-49.1315993662195,-27.9098868965521,444.18296
4204558,-50.363760554615,-27.584808344196,838.3099549999998
4213302,-50.3771006508207,-27.4677840720196,850.9572490000001
4212056,-50.1590014055927,-27.5822620696775,871.851873
4211751,-50.1123146891291,-27.5038461742349,836.1110739999999
4202859,-49.89090793595129,-27.364251344354,412.955562
4200200,-49.82565338772839,-27.400516587227,383.216181
4201802,-49.7794566741424,-27.4205360010688,538.543439
4210852,-50.06856371237539,-27.2012050823698,354.475904
4213708,-49.9556521355194,-27.2510862774419,377.929322
4217808,-50.0050964642724,-27.1179372994543,346.446522
4218608,-49.79247823405599,-27.3030195283207,354.800214
4214607,-49.8028622167011,-27.1911665172426,337.182974
4214508,-50.1395889130392,-26.9423084303659,588.756406
4211108,-50.2262714328843,-26.4563624714101,823.60938
4215307,-50.0017307310962,-26.97524433266811,436.913071
4215679,-50.0055291871441,-26.7809823531935,604.026619
4219408,-49.8042033754401,-26.9267427226336,400.075217
4219358,-49.8307519609684,-26.8815776178166,383.60495
4212700,-49.6948686231007,-27.5281268322264,422.203676
4208500,-49.60341470113299,-27.4148584898957,371.684194
4204194,-49.5443259548905,-27.5852982504261,599.230376
4200309,-49.71836889075539,-27.2697161063764,342.189721
4209508,-49.75526366097989,-27.212388100834,345.65998
4201901,-49.6436279074818,-27.2990294938408,348.073618
4214805,-49.6432375290983,-27.2179032246709,350.399261
4209904,-49.5448293546842,-27.1574865629586,334.824179
4206900,-49.52202775922551,-27.053540884149,277.089665
4209805,-49.28940149897991,-27.5063895148832,548.566348
4207403,-49.4277293449918,-27.4946042528637,723.966565
4219200,-49.3682191726114,-27.3957786979167,361.860516
4214102,-49.4032927710887,-27.2873292133392,409.078317
4201257,-49.3916376287528,-27.0418125973603,132.089715
4205100,-49.7168977450524,-26.9863006129739,390.751632
4214003,-49.6220861691379,-27.0414082403587,251.697247
4209151,-49.6238066864875,-26.9546826158058,335.557438
4205159,-49.4792933619334,-26.7204609547831,535.755628
4201703,-49.38636342780631,-26.954775841731,100.11401
4215109,-49.3047072334636,-26.943501667608,231.501993
4202206,-49.3644027494089,-26.7775075682417,195.524174
4218202,-49.27771228979719,-26.8229025742274,70.57238200000001
4207502,-49.2401404600146,-26.9062559984759,68.157566
4214706,-49.2723794435685,-26.7491298154036,72.232877
4213203,-49.1741975274002,-26.744826395743,60.13374099999999
4208807,-49.0491289860852,-28.6249636884254,5.214147
4218707,-49.00526807702451,-28.4800339470587,15.637309
4203956,-48.96057506809409,-28.4490455110342,9.690372
4206207,-49.03947025816191,-28.3291307170538,23.344005
4207205,-48.8146717195152,-28.3438499087369,15.972512
4209409,-48.7813886217994,-28.4835859531205,6.535431
4214904,-49.105093802571,-28.1325913878527,131.962881
4201505,-49.012911084774,-28.2587054671294,21.554838
4217105,-48.97778624803571,-28.1644952888242,37.699944
4214300,-49.0084323799639,-27.6772088633334,801.7102279999999
4215901,-48.92931195859621,-27.8964966977453,422.2039909999999
4200606,-48.8405384028278,-27.7065971909725,175.575811
4207304,-48.6692841969228,-28.239951113226,22.665378
4205704,-48.61255668285379,-28.0208959340429,8.419781
4212304,-48.6814954135887,-27.9498162318052,0.39584
4215703,-48.7802399213721,-27.6897477576849,37.56248
4200903,-48.98347606422539,-27.5822573512891,440.521444
4210209,-48.95335395888781,-27.4186604126487,50.975956
4202701,-49.07848436192791,-27.2021068603971,116.800728
4206306,-48.98356044802281,-27.0603252384862,91.39366699999999
4211504,-48.92579543293451,-27.2877711660162,28.349258
4216305,-48.85700428024621,-27.2958805559684,23.544476
4202909,-48.9151630055154,-27.0983102254449,24.649214
4217253,-48.7876695873071,-27.5671700926155,210.995629
4201208,-48.7649600267553,-27.5133710508577,19.094779
4211900,-48.67028791871219,-27.6470436829145,6.358248999999999
4202305,-48.65448892895061,-27.4943227426967,6
4216602,-48.61602271586639,-27.5903120764736,17.170437
4205407,-48.5476373781933,-27.5877955477749,21.971098
4203709,-48.7892731276779,-27.2724147938395,13.178783
4206009,-48.5781665645095,-27.3186459067351,22.500993
4218004,-48.6320705638696,-27.2394536064421,3.337707
4213500,-48.6027567395843,-27.1494662089519,16.308378
4208302,-48.6173993861423,-27.0959378829199,5.622171
4202453,-48.5213451348448,-27.1442546985654,73.296435
4202404,-49.0576308843612,-26.9161077045444,23.426259
4205902,-48.96770656812631,-26.9183685134755,39.120799
4207106,-48.82501400638959,-26.9046251824547,10.316948
4210605,-48.9887446627143,-26.5954580139117,34.616444
4208906,-49.07629882280219,-26.4904843486596,29.509561
4206504,-48.9921042659495,-26.4744451275665,22.49157
4210001,-48.9260467722994,-26.7211107859371,60.734715
4203204,-48.64999585210061,-27.02645649847131,9.503278
4208203,-48.6570232083488,-26.9074262390374,6.36689
4211306,-48.64918290250909,-26.8974391185093,4.928359
4212809,-48.6750513539987,-26.7691705377435,7.796071
4212502,-48.6475729112698,-26.7688610919839,11.071667
4202008,-48.63461747702651,-26.9918186044909,9.047909000000001
4216354,-48.7677653867626,-26.6174540455554,19.539461
4202107,-48.68386427432401,-26.6343614075326,24.393386
4202057,-48.6066458760074,-26.4564295663644,0.680168
4210308,-50.3329868433168,-26.3575265352549,767.831285
4203808,-50.3978487118933,-26.1788070135048,776.625415
4212205,-50.1632041973224,-26.3939830700247,816.4071940000001
4218301,-50.3054193679948,-26.1140963360137,787.960664
4125605,-50.3906242547046,-25.8695995042587,764.601139
4101309,-50.1979472440033,-25.9867057792849,814.280578
4208104,-49.9087562022231,-26.3371264104681,923.535153
4210100,-49.8010375282692,-26.1152284935074,781.5194890000001
4122305,-49.7976853768382,-26.100407969254,816.818834
4125100,-50.3080640619123,-25.691875063187,851.987646
4120101,-49.8897208650407,-25.541572711338,820.044233
4117701,-50.0032468209789,-25.4185679007343,867.109675
4215000,-49.5172950755857,-26.2553250271779,788.817711
4104105,-49.6903769402357,-25.9810056569807,815.3560079999999
4121208,-49.4966829869198,-25.868308348538,841.8779699999999
4215802,-49.3869788951345,-26.2494854177902,859.923551
4204509,-49.2267370000437,-26.4319663150574,55.742889
4203303,-49.26334448205359,-26.1906592817167,861.499794
4119103,-49.4282437421995,-26.0969563758076,832.352219
4100301,-49.3387018845931,-25.9906180898519,869.334606
4127601,-49.1822439412764,-25.9201804794329,902.373456
4113205,-49.7185958084251,-25.7651024842609,920.608718
4102307,-49.6317559904068,-25.5784978067182,867.114662
4106209,-49.5316118696956,-25.6807663088526,891.4315300000001
4104204,-49.5288414503356,-25.45949049926711,964.2147549999999
4114302,-49.3227825970264,-25.7596206123546,897.5772560000002
4101804,-49.4019396967087,-25.5916449992644,903.2762909999999
4107652,-49.3232931947119,-25.64140021795721,887.2647150000001
4125506,-49.2000824656673,-25.5377019992655,907.2664259999999
4104253,-49.4276649679895,-25.367956499269,957.5079540000002
4100400,-49.3003198184039,-25.3133776015465,956.9425709999999
4106902,-49.2718478850774,-25.4329559992677,910.8939130000001
4119152,-49.1991974196099,-25.442197887173,880.640698
4105805,-49.2274379772727,-25.2943402938066,1015.904081
4119905,-50.1614420592942,-25.0925469992748,955.1766640000001
4104659,-50.1130915115041,-24.9508729792348,1054.014466
4104907,-50.00281112776111,-24.7954174992811,978.941694
4128534,-50.2476172237288,-24.2441658552569,1006.990939
4119400,-49.9413309935834,-24.5323574992868,1022.373863
4101606,-49.82482850172719,-24.1465691645009,875.698409
4111258,-49.3428643436738,-25.2144695242723,987.7388729999999
4122206,-49.3167138827684,-25.1901653508268,915.291219
4105201,-49.2603168259064,-24.8189473020665,324.221399
4112009,-49.71218630196081,-24.2530564992928,839.3656019999999
4126306,-49.4730192945961,-24.1168102187254,612.04551
4128633,-49.4197717989297,-24.5678364515276,816.7041400000001
3522653,-49.17216565528079,-24.5715534985717,570.517105
3507159,-49.1437619226039,-24.31826284000701,965.0267289999999
3523206,-49.3361197139294,-24.1121379592959,734.126656
4217402,-49.0732596915149,-26.4209759118746,34.745947
4209102,-48.84940914323799,-26.3045176479039,10.296596
4205803,-48.8498418594081,-26.022075505372,22.940987
4201307,-48.69270741192941,-26.3759515533225,16.999143
4216206,-48.6375707581745,-26.244017883405,28.443206
4208450,-48.6041676070776,-26.0060478862703,8.224532999999999
4109609,-48.5757259604424,-25.8742419742585,7.101955
4119509,-49.0653056139231,-25.4465503557216,910.507483
4120804,-49.0851888348275,-25.3737448465022,892.503393
4104006,-49.05346587235721,-25.3032475042704,880.451991
4116208,-48.8315391962639,-25.4784816826495,11.872643
4115705,-48.5337711877653,-25.8164097021648,7.146261999999999
4101200,-48.7129000617478,-25.4301661315915,9.976385000000001
4118204,-48.5247328366567,-25.5068414992661,7.012459
4119954,-48.44832703019011,-25.594151014142,17.936704
4109500,-48.3260489326164,-25.3004374736636,2
4103107,-49.1057874827993,-25.2149015829625,958.1987189999999
4127882,-49.0860587993652,-24.972381189396,832.1099230000001
3542800,-49.0083019947608,-24.6574894985679,177.227985
4100202,-48.9917545384254,-24.6616897047367,180.705908
3522158,-48.8428556815305,-24.6425942340883,170.377897
3505401,-48.5023434527708,-24.7593866552991,153.957954
3505351,-49.0271391368039,-24.471425998576,773.93357
3502705,-48.8486599046398,-24.5133159992872,925.853774
3532827,-48.90573847904909,-24.1232104172068,830.4082989999999
3521200,-48.5896007140876,-24.5844601775625,79.195539
3543006,-48.7654774814823,-24.2202684568504,865.9530519999998
3517604,-48.5276813218495,-24.1825264992943,766.4026280000001
3509908,-47.92848281442971,-25.0169080692572,7.840465999999999
3509254,-48.1049998090053,-24.7263609715055,34.467098
3524600,-48.00470451154011,-24.6981502802409,44.204442
3536208,-47.8799976028944,-24.7125466302409,32.946368
3543253,-48.3670711559505,-24.1012003099891,680.982846
3510203,-48.3514345179275,-24.0068009692982,705.789981
3514809,-48.103228422535,-24.5253866104338,27.695094
3542602,-47.841054751675,-24.4942514272874,19.002613
3551801,-47.9272169634722,-24.3886037814777,30.71944
3520426,-47.5543169659299,-24.73923993968,7.931819
3520301,-47.55313740881761,-24.7069541957087,4.781489
3526100,-47.63534196766221,-24.3207030782639,25.220403
3529906,-47.4571039991089,-24.2839294646681,34.310102
3537206,-47.2290763497417,-24.2728006728377,62.710276
3537602,-46.9973018645123,-24.3195088832912,11.33502
3523305,-47.1757260565554,-24.2920056331889,61.15441
3522109,-46.7909914828787,-24.1861206661269,6.473843
3531100,-46.61999272537101,-24.0941161442961,9.923123
3541000,-46.4120495836124,-24.0030214992982,8.682126
4127908,-52.8745678467236,-23.8640306285851,509.573958
4126801,-52.8641131839901,-23.7324791902345,505.927028
4122602,-52.7624923118905,-23.4126599786897,405.016776
4110409,-52.7010569081576,-23.4797105004798,468.342435
4125555,-52.6470195624171,-23.3961302635258,410.712867
4101705,-52.4996181031374,-23.9282009498813,607.045894
4118808,-52.3478961545674,-23.9141264291479,532.356289
4127205,-52.4621421588906,-23.7668332659018,542.174517
4105508,-52.60915089055609,-23.6538131521335,544.613472
4126108,-52.5924836675634,-23.5355113611021,451.357702
4112405,-52.5566276715464,-23.4685877718679,457.081278
4113007,-52.4730408047112,-23.6163267080934,382.535223
4105607,-52.940525149061,-23.3741973858668,378.085512
4109104,-52.7782437828839,-23.3429843444166,345.055345
4115903,-52.77693492832239,-23.2574075411535,307.033822
4100905,-52.7867873506457,-23.0973702874775,407.8550339999999
4119707,-52.9178407026414,-23.0188101876039,443.582624
4108908,-52.6910396163512,-22.9382439470254,468.772993
4118006,-52.6035431383629,-23.2871611658256,356.161623
4116505,-52.6019227273391,-23.1774555291556,399.336168
4126702,-52.5006292917574,-23.2018206524105,466.940195
4124608,-52.4771145893703,-23.3088474506736,383.346459
4118402,-52.462401669956,-23.0818794743189,467.54666
4124905,-52.3397510425866,-22.8544043251203,453.877767
4107504,-52.2600351547591,-23.8011440696727,485.753992
4121109,-52.1351287636401,-23.8438884255332,372.4384229999999
4111605,-52.21766927904181,-23.6182744105589,345.26596
4107306,-52.2227214970694,-23.5559013262926,382.879939
4125308,-52.29434196243361,-23.4354578607212,433.3470699999999
4117404,-52.19503872766581,-23.4045682209165,539.611255
4107900,-52.08308485152529,-23.6102671387661,368.022651
4117503,-52.0524118315665,-23.4576987568047,480.484884
4107702,-51.98446448696019,-23.9206947058803,362.451013
4125803,-51.8569627582888,-23.8678134415708,402.81407
4125001,-51.8202792051938,-23.9930894807868,473.783416
4103206,-51.7644654446774,-23.70743701733471,563.1879740000001
4111100,-51.9900043142568,-23.660098580419,414.538251
4115200,-51.9398818702521,-23.4222799993112,560.092769
4126256,-51.87368203624709,-23.4431720093107,585.531075
4114807,-51.79805691391041,-23.4847585343098,627.2233240000001
4107801,-52.30298437298151,-23.319845662899,502.574648
4100608,-52.32168244405451,-23.127120829966,522.861218
4116901,-52.2048663633507,-23.1842513914668,570.781349
4114104,-52.0942530606026,-23.3427891411354,568.599864
4120408,-52.157726252669,-23.2815496040452,560.094392
4128302,-52.1600108240348,-23.0860486565645,527.4445490000001
4102208,-52.0557011364669,-23.1515870948564,519.015115
4106704,-52.16397766953099,-22.9651754188619,454.266948
4118105,-52.155988728928,-22.926810051397,431.593688
4108106,-51.95582809097219,-23.0878019090625,463.7354159999999
4101150,-51.9173646798431,-23.1929038643415,438.096309
4110003,-51.8247742046263,-23.194780607985,556.4704400000001
4116307,-51.775757907573,-23.1456928023954,559.855902
4113601,-51.9537492142271,-23.0041580762097,449.446348
4105904,-51.9744162121383,-22.8378975293245,446.034537
4123402,-51.8063020531831,-23.0361147574987,472.753976
4116406,-51.79514752401219,-22.9105625086206,463.405112
4103404,-51.71500550850761,-22.7882352402966,444.10925
4111308,-52.8850248105017,-22.7268769270685,446.813231
4107108,-52.86411123870789,-22.6572061495308,344.974742
5000807,-52.7181693586844,-22.1826502672884,312.603646
4127304,-52.6246705735779,-22.7243649686615,430.3321599999999
3515350,-52.59089838027659,-22.5549969195394,305.851596
4124202,-52.3446578437543,-22.733974768485,377.813262
5001904,-52.4254366020331,-21.7152884351258,336.038717
4110300,-52.2023437503346,-22.7491161244361,402.5478289999999
3554300,-52.1711948221637,-22.5310069993316,352.749829
4118303,-52.08072372177921,-22.6556215743645,407.4273679999999
4112603,-52.03814096409091,-22.5526315995134,295.2429
4123600,-51.90276838278399,-22.6387065299662,360.199526
4110904,-51.9693404488617,-22.6147826750316,352.215572
4124509,-51.7952999014099,-22.700068574949,344.735092
3530201,-51.905794305935,-22.2905585938095,438.9179139999999
3545506,-51.7599517360995,-22.4585417393296,374.042547
3541307,-52.1152758269966,-21.7687819943495,306.178321
3528700,-51.96846748471151,-22.1103314986828,395.785686
3541505,-51.8402588050568,-21.875939504347,419.896501
3538303,-51.7316269037642,-21.8849896981616,436.117883
3509106,-51.9868926967256,-21.829910272745,317.48937
4103305,-51.5844090969291,-23.9378541940056,645.239151
4113106,-51.6651419267049,-23.8234388786904,513.30735
4115507,-51.6410803664656,-23.7063690364016,675.18634
4106852,-51.4442466489686,-23.9933276011913,686.281611
4117297,-51.5069594279647,-23.765313768592,598.930053
4122107,-51.4153647878351,-23.76209827958621,638.948401
4112108,-51.6433953621984,-23.6011789153983,799.339733
4103800,-51.5816306133721,-23.6006118795186,813.0491270000001
4114203,-51.68125208842859,-23.5174519993091,733.923923
4101408,-51.45998514235919,-23.5515929843083,866.2810279999999
4101507,-51.4382797346677,-23.4135165313032,801.952842
4115754,-51.2264634713856,-23.901296442416,1015.265132
4114906,-51.3092905257137,-23.7457790918443,749.670681
4126678,-51.0985602004511,-23.7151771908599,755.903861
4103503,-51.3580855530853,-23.6661438830762,797.168653
4122701,-51.5567020218746,-23.3183956209609,732.992906
4102109,-51.66967926253669,-23.2367119643154,678.2976190000001
4119657,-51.5857680569437,-23.2303038456702,651.77399
4111902,-51.5406168453571,-23.117782755904,573.171512
4122404,-51.3627803563626,-23.3135924843137,750.346292
4109203,-51.6503853708561,-22.9744292666116,567.757297
4105102,-51.59352956001509,-22.8149823502744,460.2256919999999
4120333,-51.4432261434374,-23.0339140295922,612.385448
4116000,-51.4857072490769,-22.9660925754459,582.0948120000001
4108007,-51.3838226518282,-22.8591043037532,523.380144
4103701,-51.2777284423314,-23.2816319993144,661.721274
4113700,-51.1627734238781,-23.3121559993137,604.349587
4109807,-51.0580336739701,-23.26933147431461,490.272864
4102802,-51.1941450328947,-22.9920875305542,614.51846
4126504,-51.0422435334555,-23.0584819748784,410.1899
4124707,-50.73848042701961,-23.7234034029375,907.8563679999999
4117214,-50.7641471219669,-23.5854238541806,733.976494
4123204,-50.7828651430903,-23.51289571140291,600.458368
4126009,-50.7624009771172,-23.4606458603237,663.672894
4126207,-50.579646631054,-23.9072874603038,704.6621270000001
4107751,-50.4092010911711,-23.84341076124,581.004542
4124301,-50.6468281629708,-23.4947194360864,689.434523
4117008,-50.5623142175567,-23.4323585702075,665.729407
4106001,-50.5544280470447,-23.546902101525,751.874283
4112702,-50.9740548451338,-23.2572651208298,352.632281
4101903,-50.84162348631419,-23.3727179043723,567.519427
4128401,-50.7973651802287,-23.2001591018425,425.969831
4121307,-50.9163921629724,-23.0757149203525,427.716043
4120507,-51.0277519969787,-22.8525332544114,363.839689
4126405,-50.81710229964511,-23.0369370342592,451.5126529999999
4113403,-50.75512497290801,-23.0799224930107,484.078947
3516101,-50.72482247338,-22.9035687780849,389.778188
3537156,-50.792165655457,-22.8112152129571,351.82605
4116604,-50.7144428465776,-23.3326866667675,599.509189
4106407,-50.6514844783365,-23.1832574993166,686.198624
4123105,-50.4234587703804,-23.2681573182352,483.0493969999999
4123907,-50.52107135120261,-23.1464274386251,486.798616
4111001,-50.4090904668323,-23.0147685081955,423.568877
4113809,-51.65687284023999,-22.7519945222991,446.7426610000001
3515301,-51.6641761909517,-22.4905989013236,385.641032
4120002,-51.3775989927537,-22.7562094961585,418.640918
3532207,-51.5242398508102,-22.4042831992394,426.10398
3553906,-51.5595725755548,-22.3016682948088,444.574174
3539202,-51.4995842900895,-22.2766754843375,486.949151
3502408,-51.386074423278,-22.2932371751682,469.7524560000001
4100806,-51.2292163306355,-22.7803787667205,365.058145
3532157,-51.2385874975948,-22.62011758184971,414.915427
3519907,-51.0774138909334,-22.6631014706538,402.820421
3552908,-51.284773424105,-22.3882662609409,403.6823910000001
3542404,-51.3031489766821,-22.2202340922408,504.9072489999999
3520608,-51.2517585134202,-22.1720934480203,468.130061
3547700,-51.6498922117679,-21.9730210193447,428.49614
3541208,-51.557570191824,-22.0089907780997,446.222148
3501301,-51.4687972730125,-22.0777789943422,477.329381
3541406,-51.38676558191249,-22.1227434993411,478.6151649999999
3500808,-51.4129380665063,-21.9527411229453,414.1973
3543238,-51.6006345171707,-21.8385000390971,387.122357
3515129,-51.4804314280506,-21.8313089774482,340.905494
3548302,-51.3909209814133,-21.8468050505537,405.035707
3515806,-51.38230084107191,-21.6767339349661,386.77312
3508900,-51.2359531354811,-22.012325255937,406.341113
3529203,-51.1707680574885,-22.1478324743406,497.540035
3521606,-51.35017273081571,-21.5674762346537,426.738847
3528908,-51.1828975550503,-21.7944933658162,390.54092
3540853,-51.0870772105069,-21.8519276200776,387.368966
3516002,-51.1688764668277,-21.6134276145174,449.069277
3500105,-51.0733647495818,-21.6883114793515,451.118802
3513306,-50.7936661595576,-22.7454989283054,361.003265
3542206,-50.890211685938,-22.2284510093387,507.517577
3525607,-50.768535308414,-22.2510460544168,553.970061
3553955,-50.5765651350867,-22.7447711936108,450.766183
3528809,-50.6689682495018,-22.6104153360917,388.871792
3504008,-50.41751004,-22.6628350193285,562.425632
3535507,-50.5750285304782,-22.4177110193342,503.901148
3541703,-50.69794738935021,-22.2494047977098,548.62896
3507209,-50.54488099922101,-22.270117106019,464.727506
3544707,-50.9571547111781,-21.8811386699852,422.375293
3505807,-50.7348708618954,-21.9210374693459,453.599603
3527405,-51.01834914224091,-21.7234156453885,465.169215
3520806,-50.9643748939952,-21.7699119896702,451.986139
3534609,-50.8731391102635,-21.7970834993489,463.431859
3536000,-50.7938438430625,-21.7798391431384,479.399565
3543808,-50.7248383216513,-21.727890998701,441.083028
3545100,-50.8606720042896,-21.6253627321925,469.580349
3555000,-50.514006421723,-21.9348215093456,528.065243
3519204,-50.6891999323707,-21.8550610862083,497.343395
3537701,-50.5994257172224,-21.5953916785676,435.26418
3503356,-50.4649108682641,-21.7739140243706,440.993729
3548401,-50.5046924735538,-21.6393116631877,421.975004
5007554,-52.828071432574,-21.3053769418472,359.452447
5000203,-52.87511755145389,-20.4488507617063,308.972068
5002308,-52.0362967948522,-21.247118143325,355.759563
3535408,-51.85657416153781,-21.3601835573003,300.140829
3536406,-51.8471399509412,-21.3092755573432,294.971417
3534807,-51.69932072167881,-21.4911659164617,365.239218
3547106,-51.75897424214491,-21.3469107449519,357.490491
5008305,-51.7100006287942,-20.7886791607647,329.586011
5004403,-51.92767902234661,-19.7254579733589,490.519727
3514403,-51.5340496600627,-21.4861375343563,414.177558
3533106,-51.6498328903569,-21.3299371405301,382.23312
3549300,-51.6666651611736,-21.2683639987231,367.884392
3555109,-51.57672057597111,-21.3863953170474,400.129673
3531605,-51.5654932487094,-21.2989594486234,334.281885
3526001,-51.43401195054899,-21.5112757490367,429.737881
3533205,-51.49044652805159,-21.1045420008211,326.804453
3534906,-51.2652015199324,-21.560078498709,429.050309
3517802,-51.2091063449954,-21.0328813869498,440.216663
3532108,-51.2771381855098,-20.9942980886283,402.977287
3530102,-51.1056403917537,-21.1320869843649,412.22447
3511003,-51.4894070558423,-20.8720265534923,378.459881
3502101,-51.3788477947637,-20.9014635143705,392.0173359999999
3523008,-51.5099693695097,-20.6398257749509,299.545482
5007802,-51.4189369057614,-20.3667425847145,355.434968
3520442,-51.344890657635,-20.4293724993822,376.819172
3537404,-51.10666101994691,-20.636668998754,363.986719
3506201,-50.8118522148056,-21.2691080205639,432.32479
3544400,-50.72690799947939,-21.3005239888204,427.031938
3526506,-51.0405016570685,-21.1648565648376,462.059601
3556305,-50.8693081190398,-21.2255752822221,451.787756
3516507,-50.5554608419398,-21.5289801346681,431.763593
3511904,-50.4503486921567,-21.5603100361539,461.495712
3506409,-50.48111048050011,-21.40257113455,439.425715
3518206,-50.6426390482505,-21.2534464943619,413.249123
3502804,-50.4392260727526,-21.2054759993631,403.101822
3552304,-50.9205265590321,-20.6929434987513,376.221657
3552551,-51.0282225865129,-20.5033442663426,353.766243
3502606,-50.8856157061664,-20.4508453719309,423.246105
3532843,-50.9480524385274,-20.3868950254321,406.5482950000001
3529104,-50.8256772948301,-20.4393989119072,408.527019
3535200,-50.7659878049467,-20.4162173240789,427.004255
3548054,-50.4967350523279,-20.932496841914,382.570878
3504206,-50.5539593332149,-20.6873348988334,480.8472649999999
3518909,-50.6614595041436,-20.6501686866318,446.354761
3549003,-50.7000971572879,-20.3584138169931,401.30138
3513850,-50.6060559888331,-20.4644127936815,398.162556
3540259,-50.524602015676,-20.4408338423258,396.909049
5001003,-51.0976376237368,-20.0850215143864,392.265645
5212253,-51.4046158469187,-19.1836069802311,390.848551
5006309,-51.1887077083698,-19.6773717326017,382.84237
3546603,-50.9267774238433,-20.2116931643876,398.812761
3554904,-50.8848827854553,-20.2280128027512,424.673476
3544509,-50.9974845550347,-20.1717744993886,343.147905
3546108,-50.9302211544636,-20.0913919352929,387.218574
3547205,-50.7984038446256,-20.2526022550572,426.155834
3547403,-50.8309473881775,-20.1418014728302,428.9518190000001
3503950,-50.7269626714191,-20.158189985284,403.52067
3545704,-50.7305643708393,-20.0307026213439,418.521053
3547650,-50.6884618811611,-20.2438451874054,443.151831
3555802,-50.6418001540779,-20.2462640960569,448.394251
3535903,-50.5867189179955,-20.0998059518493,471.6035549999999
3524808,-50.5503561990428,-20.2678530468862,480.6961239999999
3556958,-50.4808069702363,-20.1987385738441,490.50688
3515202,-50.4054668479512,-20.2860822033604,486.621342
3514205,-50.51536308402459,-20.1228706604465,466.5076129999999
3555307,-50.4777294314793,-20.0512686167101,464.959159
3529658,-50.62208026536811,-19.9670371024031,408.606073
3540408,-50.5368531154367,-19.9443331300921,435.026816
3114550,-50.69142749366049,-19.6973263166814,415.385623
3138625,-50.5752903741881,-19.5477771587003,425.836745
4109708,-50.1906662735549,-23.8498214843017,871.343919
4112306,-50.1385951194178,-23.8074805261069,629.382774
4121901,-50.3580609524608,-23.408257501595,601.312471
4112900,-50.2493535652284,-23.4379094503628,509.14031
4106100,-50.1717730024103,-23.6215617135554,499.185435
4119202,-50.06260306352531,-23.7873547281729,596.132376
4111704,-50.07345254986149,-23.7357406004719,539.948718
4127809,-49.9551515410795,-23.7790448556974,512.679576
4128500,-49.80298478237,-23.8704228521509,827.295687
4109005,-50.04261374399641,-23.516640241751,495.894955
4112801,-49.9244568128405,-23.5004885237351,621.0197910000001
4120705,-49.9152641614705,-23.5641609201407,672.952549
4126603,-49.83149697076851,-23.6877083820803,633.71708
4100103,-50.31252658288199,-23.3004940364369,579.295493
4102406,-50.3718730229324,-23.0924804993186,413.947456
4102703,-50.1877367616339,-23.1205927274156,415.693076
